Pops	Model	Likelihood	AIC	Theta	sfs_sum	chi-squared	bootstrap
AG2-AL2	iso_inbred	-460.21	930.42	156.7362339201628	630.0	935.54	0
AG2-AL2	iso_inbred	-449.72	909.44	157.48259693883026	633.0	849.68	1
AG2-AL2	iso_inbred	-417.47	844.94	156.48744624727365	629.0	697.82	2
AG2-AL2	iso_inbred	-439.21	888.42	149.77017907926668	602.0	813.37	3
AG2-AL2	iso_inbred	-460.17	930.34	159.22411064905427	640.0	797.74	4
AG2-AL2	iso_inbred	-464.16	938.32	168.18046687306358	676.0	1012.81	5
AG2-AL2	iso_inbred	-449.02	908.04	155.2435078828279	624.0	957.56	6
AG2-AL2	iso_inbred	-490.05	990.1	166.1901654899504	668.0	1032.26	7
AG2-AL2	iso_inbred	-453.15	916.3	156.48744624727365	629.0	869.78	8
AG2-AL2	iso_inbred	-468.29	946.58	156.48744624727365	629.0	966.67	9
AG2-AL2	iso_inbred	-454.16	918.32	166.43895316283954	669.0	780.49	10
AG2-AL2	iso_inbred	-460.62	931.24	154.49714486416048	621.0	971.3	11
AG2-AL2	iso_inbred	-456.14	922.28	160.21926134061087	644.0	945.18	12
AG2-AL2	iso_inbred	-434.92	879.84	163.9510764339481	659.0	697.48	13
AG2-AL2	iso_inbred	-483.46	976.92	160.4680490135	645.0	1039.98	14
AG2-AL2	iso_inbred	-436.81	883.62	149.27260373348838	600.0	854.88	15
AG2-AL2	iso_inbred	-465.96	941.92	159.72168599483257	642.0	996.75	16
AG2-AL2	iso_inbred	-438.69	887.38	164.69743945261553	662.0	781.81	17
AG2-AL2	iso_inbred	-507.71	1025.42	163.9510764339481	659.0	1069.91	18
AG2-AL2	iso_inbred	-469.94	949.88	155.74108322860621	626.0	908.92	19
AG2-AL2	iso_inbred	-408.94	827.88	149.27260373348838	600.0	712.92	20
AG2-AL2	iso_inbred	-450.4	910.8	156.7362339201628	630.0	782.53	21
AG2-AL2	iso_inbred	-447.15	904.3	161.4631997050566	649.0	736.63	22
AG2-AL2	iso_inbred	-469.05	948.1	157.7313846117194	634.0	1017.67	23
AG2-AL2	iso_inbred	-429.66	869.32	153.99956951838217	619.0	722.53	24
AG2-AL2	iso_inbred	-466.37	942.74	153.99956951838217	619.0	864.8	25
AG2-AL2	iso_inbred	-445.91	901.82	156.7362339201628	630.0	796.82	26
AG2-AL2	iso_inbred	-422.04	854.08	158.47774763038683	637.0	779.65	27
AG2-AL2	iso_inbred	-436.61	883.22	150.01896675215582	603.0	781.23	28
AG2-AL2	iso_inbred	-436.18	882.36	153.99956951838217	619.0	790.24	29
AG2-AL2	iso_inbred	-543.2	1096.4	161.71198737794575	650.0	1358.3	30
AG2-AL2	iso_inbred	-447.94	905.88	160.71683668638917	646.0	903.83	31
AG2-AL2	iso_inbred	-445.95	901.9	155.98987090149535	627.0	827.82	32
AG2-AL2	iso_inbred	-448.4	906.8	157.7313846117194	634.0	755.52	33
AG2-AL2	iso_inbred	-462.63	935.26	162.45835039661318	653.0	822.76	34
AG2-AL2	iso_inbred	-431.53	873.06	161.96077505083488	651.0	648.1	35
AG2-AL2	iso_inbred	-494.7	999.4	158.97532297616513	639.0	1009.2	36
AG2-AL2	iso_inbred	-430.03	870.06	161.4631997050566	649.0	759.51	37
AG2-AL2	iso_inbred	-420.26	850.52	159.22411064905427	640.0	768.41	38
AG2-AL2	iso_inbred	-494.25	998.5	160.9656243592783	647.0	1058.21	39
AG2-AL2	iso_inbred	-496.94	1003.88	164.44865177972636	661.0	1155.77	40
AG2-AL2	iso_inbred	-479.32	968.64	166.1901654899504	668.0	1024.04	41
AG2-AL2	iso_inbred	-456.6	923.2	165.1950147983938	664.0	912.39	42
AG2-AL2	iso_inbred	-453.69	917.38	155.74108322860621	626.0	891.2	43
AG2-AL2	iso_inbred	-538.45	1086.9	159.47289832194343	641.0	1198.91	44
AG2-AL2	iso_inbred	-462.94	935.88	169.17561756462018	680.0	920.09	45
AG2-AL2	iso_inbred	-472.59	955.18	165.1950147983938	664.0	897.35	46
AG2-AL2	iso_inbred	-435.65	881.3	155.49229555571708	625.0	872.93	47
AG2-AL2	iso_inbred	-435.09	880.18	149.02381606059924	599.0	807.72	48
AG2-AL2	iso_inbred	-465.72	941.44	156.7362339201628	630.0	953.93	49
AG2-AL2	iso_inbred	-482.04	974.08	163.70228876105892	658.0	963.02	50
AG2-AL2	iso_inbred	-441.19	892.38	155.49229555571708	625.0	856.49	51
AG2-AL2	iso_inbred	-422.28	854.56	158.97532297616513	639.0	731.77	52
AG2-AL2	iso_inbred	-475.5	961.0	165.44380247128296	665.0	974.27	53
AG2-AL2	iso_inbred	-471.43	952.86	156.7362339201628	630.0	948.2	54
AG2-AL2	iso_inbred	-456.85	923.7	156.48744624727365	629.0	840.72	55
AG2-AL2	iso_inbred	-465.17	940.34	155.49229555571708	625.0	1039.74	56
AG2-AL2	iso_inbred	-435.41	880.82	151.26290511660156	608.0	728.85	57
AG2-AL2	iso_inbred	-465.58	941.16	163.70228876105892	658.0	849.07	58
AG2-AL2	iso_inbred	-473.71	957.42	161.96077505083488	651.0	1002.44	59
AG2-AL2	iso_inbred	-483.32	976.64	158.97532297616513	639.0	912.8	60
AG2-AL2	iso_inbred	-451.18	912.36	161.71198737794575	650.0	776.09	61
AG2-AL2	iso_inbred	-467.48	944.96	159.9704736677217	643.0	1024.52	62
AG2-AL2	iso_inbred	-457.5	925.0	150.76532977082326	606.0	894.83	63
AG2-AL2	iso_inbred	-439.59	889.18	164.44865177972636	661.0	728.79	64
AG2-AL2	iso_inbred	-476.36	962.72	167.68289152728528	674.0	901.82	65
AG2-AL2	iso_inbred	-482.88	975.76	162.70713806950235	654.0	939.68	66
AG2-AL2	iso_inbred	-470.35	950.7	163.4535010881698	657.0	921.35	67
AG2-AL2	iso_inbred	-469.58	949.16	163.9510764339481	659.0	908.71	68
AG2-AL2	iso_inbred	-449.84	909.68	160.71683668638917	646.0	881.47	69
AG2-AL2	iso_inbred	-457.13	924.26	155.2435078828279	624.0	861.98	70
AG2-AL2	iso_inbred	-457.6	925.2	164.69743945261553	662.0	849.91	71
AG2-AL2	iso_inbred	-465.01	940.02	161.96077505083488	651.0	1021.73	72
AG2-AL2	iso_inbred	-458.92	927.84	159.72168599483257	642.0	825.21	73
AG2-AL2	iso_inbred	-453.57	917.14	163.9510764339481	659.0	913.56	74
AG2-AL2	iso_inbred	-510.78	1031.56	165.44380247128296	665.0	1135.14	75
AG2-AL2	iso_inbred	-435.65	881.3	156.48744624727365	629.0	730.6	76
AG2-AL2	iso_inbred	-451.64	913.28	160.71683668638917	646.0	807.7	77
AG2-AL2	iso_inbred	-410.91	831.82	159.72168599483257	642.0	576.35	78
AG2-AL2	iso_inbred	-430.16	870.32	156.7362339201628	630.0	744.84	79
AG2-AL2	iso_inbred	-482.55	975.1	164.69743945261553	662.0	882.39	80
AG2-AL2	iso_inbred	-423.75	857.5	152.5068434810473	613.0	674.91	81
AG2-AL2	iso_inbred	-434.4	878.8	154.7459325370496	622.0	802.06	82
AG2-AL2	iso_inbred	-474.18	958.36	154.49714486416048	621.0	960.03	83
AG2-AL2	iso_inbred	-496.29	1002.58	164.44865177972636	661.0	1108.27	84
AG2-AL2	iso_inbred	-438.98	887.96	158.726535303276	638.0	757.26	85
AG2-AL2	iso_inbred	-462.34	934.68	156.98502159305195	631.0	939.1	86
AG2-AL2	iso_inbred	-454.63	919.26	162.20956272372405	652.0	873.71	87
AG2-AL2	iso_inbred	-449.64	909.28	156.98502159305195	631.0	758.8	88
AG2-AL2	iso_inbred	-475.56	961.12	148.2774530419318	596.0	1012.33	89
AG2-AL2	iso_inbred	-470.52	951.04	160.21926134061087	644.0	923.04	90
AG2-AL2	iso_inbred	-448.79	907.58	158.47774763038683	637.0	840.59	91
AG2-AL2	iso_inbred	-459.17	928.34	162.20956272372405	652.0	764.14	92
AG2-AL2	iso_inbred	-462.83	935.66	156.98502159305195	631.0	911.59	93
AG2-AL2	iso_inbred	-457.19	924.38	160.9656243592783	647.0	821.33	94
AG2-AL2	iso_inbred	-477.86	965.72	161.96077505083488	651.0	944.28	95
AG2-AL2	iso_inbred	-451.85	913.7	162.70713806950235	654.0	801.89	96
AG2-AL2	iso_inbred	-464.0	938.0	167.93167920017444	675.0	942.76	97
AG2-AL2	iso_inbred	-453.71	917.42	151.76048046237986	610.0	937.24	98
AG2-AL2	iso_inbred	-455.03	920.06	155.74108322860621	626.0	1048.14	99
